work_id,title,description,genre_1,genre_2,genre_3,author,year,url
426,Body Snatchers,,Horror,Sci-Fi,Thriller,,1993,
427,Boxing Helena,,Drama,Mystery,Romance|Thriller,,1993,
428,"Bronx Tale, A",,Drama,,,,1993,
429,Cabin Boy,,Comedy,,,,1994,
430,Calendar Girl,,Comedy,Drama,,,1993,
431,Carlito's Way,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",Crime,Drama,,Brian De Palma,1993,"https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
432,City Slickers II: The Legend of Curly's Gold,,Adventure,Comedy,Western,,1994,
433,Clean Slate,,Comedy,,,,1994,
434,Cliffhanger,,Action,Adventure,Thriller,,1993,
435,Coneheads,,Comedy,Sci-Fi,,,1993,
436,Color of Night,,Drama,Thriller,,,1994,
437,Cops and Robbersons,,Comedy,,,,1994,
438,"Cowboy Way, The",,Action,Comedy,Drama,,1994,
439,Dangerous Game,,Drama,,,,1993,
440,Dave,,Comedy,Romance,,,1993,
441,Dazed and Confused,The adventures of high school and junior high students on the last day of school in May 1976.,Comedy,,,Richard Linklater,1993,"https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
442,Demolition Man,,Action,Adventure,Sci-Fi,,1993,
443,"Endless Summer 2, The",,Adventure,Documentary,,,1994,
444,Even Cowgirls Get the Blues,,Comedy,Romance,,,1993,
445,Fatal Instinct,,Comedy,,,,1993,
446,Farewell My Concubine (Ba wang bie ji),,Drama,Romance,,,1993,
447,"Favor, The",,Comedy,Romance,,,1994,
448,Fearless,,Drama,,,,1993,
449,Fear of a Black Hat,,Comedy,,,,1994,
450,With Honors,,Comedy,Drama,,,1994,
451,Flesh and Bone,,Drama,Mystery,Romance,,1993,
452,Widows' Peak,,Drama,,,,1994,
453,For Love or Money,,Comedy,Romance,,,1993,
454,"Firm, The",,Drama,Thriller,,,1993,
455,Free Willy,,Adventure,Children,Drama,,1993,
456,Fresh,,Crime,Drama,Thriller,,1994,
457,"Fugitive, The",,Thriller,,,,1993,
458,Geronimo: An American Legend,,Drama,Western,,,1993,
459,"Getaway, The",,Action,Adventure,Crime|Drama|Romance|Thriller,,1994,
460,Getting Even with Dad,,Comedy,,,,1994,
461,Go Fish,,Drama,Romance,,,1994,
463,Guilty as Sin,,Crime,Drama,Thriller,,1993,
464,Hard Target,,Action,Adventure,Crime|Thriller,,1993,
465,Heaven & Earth,,Action,Drama,War,,1993,
466,Hot Shots! Part Deux,,Action,Comedy,War,,1993,
467,Live Nude Girls,,Comedy,,,,1995,
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",,Comedy,Romance,,,1995,
469,"House of the Spirits, The",,Drama,Romance,,,1993,
470,House Party 3,,Comedy,,,,1994,
471,"Hudsucker Proxy, The",,Comedy,,,,1994,
472,I'll Do Anything,,Comedy,Drama,,,1994,
473,In the Army Now,,Comedy,War,,,1994,
474,In the Line of Fire,,Action,Thriller,,,1993,
475,In the Name of the Father,A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,Drama,,,Jim Sheridan,1993,"https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
476,"Inkwell, The",,Comedy,Drama,,,1994,
477,What's Love Got to Do with It?,,Drama,Musical,,,1993,
479,Judgment Night,,Action,Crime,Thriller,,1993,
480,Jurassic Park,A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Action,Adventure,Sci-Fi|Thriller,Steven Spielberg,1993,"https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
481,Kalifornia,,Drama,Thriller,,,1993,
482,Killing Zoe,,Crime,Drama,Thriller,,1994,
483,King of the Hill,,Drama,,,,1993,
485,Last Action Hero,,Action,Adventure,Comedy|Fantasy,,1993,
486,Life with Mikey,,Comedy,,,,1993,
487,Lightning Jack,,Comedy,Western,,,1994,
488,M. Butterfly,,Drama,Romance,,,1993,
489,Made in America,,Comedy,,,,1993,
490,Malice,,Thriller,,,,1993,
491,"Man Without a Face, The",,Drama,,,,1993,
492,Manhattan Murder Mystery,,Comedy,Mystery,,,1993,
493,Menace II Society,,Action,Crime,Drama,,1993,
494,Executive Decision,,Action,Adventure,Thriller,,1996,
495,In the Realm of the Senses (Ai no corrida),,Drama,,,,1976,
496,What Happened Was...,,Comedy,Drama,Romance|Thriller,,1994,
497,Much Ado About Nothing,,Comedy,Romance,,,1993,
498,Mr. Jones,,Drama,Romance,,,1993,
499,Mr. Wonderful,,Comedy,Romance,,,1993,
500,Mrs. Doubtfire,,Comedy,Drama,,,1993,
501,Naked,"Parallel tales of two sexually obsessed men, one hurting and annoying women physically and mentally, one wandering around the city talking to strangers and experiencing dimensions of life.",Drama,,,Mike Leigh,1993,"https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
502,"Next Karate Kid, The",,Action,Children,Romance,,1994,
504,No Escape,,Action,Drama,Sci-Fi,,1994,
505,North,,Comedy,,,,1994,
506,Orlando,,Drama,Fantasy,Romance,,1992,
507,"Perfect World, A",,Crime,Drama,Thriller,,1993,
508,Philadelphia,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",Drama,,,Jonathan Demme,1993,"https://m.media-amazon.com/images/M/MV5BNDE0MWE1ZTMtOWFkMS00YjdiLTkwZTItMDljYjY3MjM0NTk5XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
509,"Piano, The",,Drama,Romance,,,1993,
510,Poetic Justice,,Drama,,,,1993,
511,"Program, The",,Action,Drama,,,1993,
512,"Puppet Masters, The",,Horror,Sci-Fi,,,1994,
513,Radioland Murders,,Comedy,Mystery,Romance,,1994,
514,"Ref, The",,Comedy,,,,1994,
515,"Remains of the Day, The",,Drama,Romance,,,1993,
516,Renaissance Man,,Comedy,Drama,,,1994,
517,Rising Sun,,Action,Drama,Mystery,,1993,
518,"Road to Wellville, The",,Comedy,,,,1994,
519,RoboCop 3,,Action,Crime,Drama|Sci-Fi|Thriller,,1993,
520,Robin Hood: Men in Tights,,Comedy,,,,1993,
521,Romeo Is Bleeding,,Crime,Thriller,,,1993,
522,Romper Stomper,,Action,Drama,,,1992,
523,Ruby in Paradise,,Drama,,,,1993,
524,Rudy,,Drama,,,,1993,
525,"Saint of Fort Washington, The",,Drama,,,,1993,
526,"Savage Nights (Nuits fauves, Les)",,Drama,,,,1992,
527,Schindler's List,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",Drama,War,,Steven Spielberg,1993,"https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
528,"Scout, The",,Comedy,Drama,,,1994,
529,Searching for Bobby Fischer,,Drama,,,,1993,
531,"Secret Garden, The",,Children,Drama,,,1993,
532,Serial Mom,,Comedy,Crime,Horror,,1994,
533,"Shadow, The",,Action,Adventure,Fantasy|Mystery,,1994,
534,Shadowlands,,Drama,Romance,,,1993,
535,Short Cuts,The day-to-day lives of several suburban Los Angeles residents.,Drama,,,Robert Altman,1993,"https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
536,"Simple Twist of Fate, A",,Drama,,,,1994,
537,Sirens,,Drama,,,,1994,
538,Six Degrees of Separation,,Drama,,,,1993,
539,Sleepless in Seattle,,Comedy,Drama,Romance,,1993,
540,Sliver,,Thriller,,,,1993,
541,Blade Runner,"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.",Action,Sci-Fi,Thriller,Ridley Scott,1982,"https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
542,Son in Law,,Comedy,Drama,Romance,,1993,
543,So I Married an Axe Murderer,,Comedy,Romance,Thriller,,1993,
544,Striking Distance,,Action,Crime,,,1993,
545,Harem,,Drama,,,,1985,
546,Super Mario Bros.,,Action,Adventure,Children|Comedy|Fantasy|Sci-Fi,,1993,
547,Surviving the Game,,Action,Adventure,Thriller,,1994,
548,Terminal Velocity,,Action,Mystery,Thriller,,1994,
549,Thirty-Two Short Films About Glenn Gould,,Drama,Musical,,,1993,
550,Threesome,,Comedy,Romance,,,1994,
551,"Nightmare Before Christmas, The",,Animation,Children,Fantasy|Musical,,1993,
552,"Three Musketeers, The",,Action,Adventure,Comedy|Romance,,1993,
553,Tombstone,"A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.",Action,Drama,Western,George P. Cosmatos,1993,"https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
554,Trial by Jury,,Crime,Drama,Thriller,,1994,
555,True Romance,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",Crime,Thriller,,Tony Scott,1993,"https://m.media-amazon.com/images/M/MV5BMDViNjFjOWMtZGZhMi00NmIyLThmYzktODA4MzJhZDZhMDc5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
556,"War Room, The",,Documentary,,,,1993,
558,"Pagemaster, The",,Action,Adventure,Animation|Children|Fantasy,,1994,
560,"Beans of Egypt, Maine, The",,Drama,,,,1994,
562,Welcome to the Dollhouse,,Comedy,Drama,,,1995,
563,Germinal,,Drama,Romance,,,1993,
565,Cronos,,Drama,Horror,,,1993,
566,Naked in New York,,Comedy,Romance,,,1994,
567,Kika,,Comedy,Drama,,,1993,
568,Bhaji on the Beach,,Comedy,Drama,,,1993,
569,Little Big League,,Comedy,Drama,,,1994,
570,"Slingshot, The (Kådisbellan)",,Comedy,Drama,,,1993,
571,"Wedding Gift, The",,Drama,Romance,,,1994,
573,"Ciao, Professore! (Io speriamo che me la cavo)",,Drama,,,,1992,
574,Spanking the Monkey,,Comedy,Drama,,,1994,
575,"Little Rascals, The",,Children,Comedy,,,1994,
577,Andre,,Adventure,Children,Drama,,1994,
580,Princess Caraboo,,Drama,,,,1994,
581,"Celluloid Closet, The",,Documentary,,,,1995,
583,Dear Diary (Caro Diario),,Comedy,Drama,,,1994,
585,"Brady Bunch Movie, The",,Comedy,,,,1995,
586,Home Alone,An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.,Children,Comedy,,Chris Columbus,1990,"https://m.media-amazon.com/images/M/MV5BMzFkM2YwOTQtYzk2Mi00N2VlLWE3NTItN2YwNDg1YmY0ZDNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
587,Ghost,,Comedy,Drama,Fantasy|Romance|Thriller,,1990,
588,Aladdin,A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,Adventure,Animation,Children|Comedy|Musical,Ron Clements,1992,"https://m.media-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
589,Terminator 2: Judgment Day,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",Action,Sci-Fi,,James Cameron,1991,"https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
590,Dances with Wolves,"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Indians, making him an intolerable aberration in the military.",Adventure,Drama,Western,Kevin Costner,1990,https://m.media-amazon.com/images/I/51gLqU7RzCL._AC_.jpg
592,Batman,,Action,Crime,Thriller,,1989,
593,"Silence of the Lambs, The",,Crime,Horror,Thriller,,1991,
594,Snow White and the Seven Dwarfs,,Animation,Children,Drama|Fantasy|Musical,,1937,
595,Beauty and the Beast,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,Animation,Children,Fantasy|Musical|Romance|IMAX,Gary Trousdale,1991,"https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
596,Pinocchio,,Animation,Children,Fantasy|Musical,,1940,
597,Pretty Woman,,Comedy,Romance,,,1990,
599,"Wild Bunch, The",,Adventure,Western,,,1969,
600,Love and a .45,,Action,Comedy,Crime,,1994,
601,"Wooden Man's Bride, The (Yan shen)",,Drama,,,,1994,
602,"Great Day in Harlem, A",,Documentary,,,,1994,
603,"Bye Bye, Love",,Comedy,,,,1995,
605,One Fine Day,,Drama,Romance,,,1996,
606,Candyman: Farewell to the Flesh,,Fantasy,Horror,,,1995,
608,Fargo,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,Comedy,Crime,Drama|Thriller,Joel Coen,1996,"https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
609,Homeward Bound II: Lost in San Francisco,,Adventure,Children,,,1996,
610,Heavy Metal,,Action,Adventure,Animation|Horror|Sci-Fi,,1981,
611,Hellraiser: Bloodline,,Action,Horror,Sci-Fi,,1996,
612,"Pallbearer, The",,Comedy,,,,1996,
613,Jane Eyre,,Drama,Romance,,,1996,
614,Loaded,,Drama,Thriller,,,1994,
615,Bread and Chocolate (Pane e cioccolata),,Comedy,Drama,,,1973,
616,"Aristocats, The",,Animation,Children,,,1970,
617,"Flower of My Secret, The (La flor de mi secreto)",,Comedy,Drama,,,1995,
618,Two Much,,Comedy,Romance,,,1995,
619,Ed,,Comedy,,,,1996,
621,My Favorite Season,,Drama,,,,1993,
626,"Thin Line Between Love and Hate, A",,Comedy,,,,1996,
627,"Last Supper, The",,Drama,Thriller,,,1995,
628,Primal Fear,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",Crime,Drama,Mystery|Thriller,Gregory Hoblit,1996,"https://m.media-amazon.com/images/M/MV5BZTM2NWI2OGYtYWNhMi00ZTlmLTg2ZTAtMmI5NWRjODA5YTE1XkEyXkFqcGdeQXVyODE2OTYwNTg@._V1_UX67_CR0,0,67,98_AL_.jpg"
630,Carried Away,,Drama,Romance,,,1996,
631,All Dogs Go to Heaven 2,,Adventure,Animation,Children|Fantasy|Musical|Romance,,1996,
632,Land and Freedom (Tierra y libertad),,Drama,War,,,1995,
633,Denise Calls Up,,Comedy,,,,1995,
634,Theodore Rex,,Comedy,,,,1995,
635,"Family Thing, A",,Comedy,Drama,,,1996,
637,Sgt. Bilko,,Comedy,,,,1996,
638,Jack and Sarah,,Romance,,,,1995,
639,Girl 6,,Comedy,Drama,,,1996,
640,Diabolique,,Drama,Thriller,,,1996,
647,Courage Under Fire,,Action,Crime,Drama|War,,1996,
648,Mission: Impossible,,Action,Adventure,Mystery|Thriller,,1996,
649,Cold Fever (Á köldum klaka),,Comedy,Drama,,,1995,
650,Moll Flanders,,Drama,,,,1996,
653,Dragonheart,,Action,Adventure,Fantasy,,1996,
656,Eddie,,Comedy,,,,1996,
659,Purple Noon (Plein soleil),,Crime,Drama,Thriller,,1960,
660,August,,Drama,,,,1996,
661,James and the Giant Peach,,Adventure,Animation,Children|Fantasy|Musical,,1996,
662,Fear,,Thriller,,,,1996,
663,Kids in the Hall: Brain Candy,,Comedy,,,,1996,
664,Faithful,,Comedy,,,,1996,
665,Underground,"A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",Comedy,Drama,War,Emir Kusturica,1995,"https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR0,0,67,98_AL_.jpg"
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),,Action,,,,1996,
668,Song of the Little Road (Pather Panchali),,Drama,,,,1955,
670,"World of Apu, The (Apur Sansar)",,Drama,,,,1959,
671,Mystery Science Theater 3000: The Movie,,Comedy,Sci-Fi,,,1996,
673,Space Jam,,Adventure,Animation,Children|Comedy|Fantasy|Sci-Fi,,1996,
674,Barbarella,,Adventure,Comedy,Sci-Fi,,1968,
678,Some Folks Call It a Sling Blade,,Drama,Thriller,,,1993,
679,"Run of the Country, The",,Drama,,,,1995,
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",,Drama,Mystery,Romance|Sci-Fi|Thriller,,1965,
681,Coup de torchon (Clean Slate),,Crime,,,,1981,
685,It's My Party,,Drama,,,,1996,
688,Operation Dumbo Drop,,Action,Adventure,Comedy|War,,1995,
690,"Promise, The (Versprechen, Das)",,Drama,Romance,,,1995,
691,Mrs. Winterbourne,,Comedy,Romance,,,1996,
692,Solo,,Action,Sci-Fi,Thriller,,1996,
694,"Substitute, The",,Action,Crime,Drama,,1996,
695,True Crime,,Mystery,Thriller,,,1996,
697,Feeling Minnesota,,Drama,Romance,,,1996,
700,Angus,,Comedy,,,,1995,
702,Faces,,Drama,,,,1968,
703,Boys,,Drama,,,,1996,
704,"Quest, The",,Action,Adventure,,,1996,
705,Cosi,,Comedy,,,,1996,
706,Sunset Park,,Drama,,,,1996,
707,Mulholland Falls,,Crime,Drama,Thriller,,1996,
708,"Truth About Cats & Dogs, The",,Comedy,Romance,,,1996,
709,Oliver & Company,,Adventure,Animation,Children|Comedy|Musical,,1988,
710,Celtic Pride,,Comedy,,,,1996,
711,Flipper,,Adventure,Children,,,1996,
712,Captives,,Crime,Drama,Romance|Thriller,,1994,
714,Dead Man,"On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.",Drama,Mystery,Western,Jim Jarmusch,1995,"https://m.media-amazon.com/images/M/MV5BYTJlZmQ1OTAtODQzZi00NGIzLWI1MmEtZGE4NjFlOWRhODIyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UY98_CR0,0,67,98_AL_.jpg"
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",,Drama,Romance,,,1995,
716,Switchblade Sisters,,Crime,,,,1975,
718,"Visitors, The (Visiteurs, Les)",,Comedy,Fantasy,Sci-Fi,,1993,
719,Multiplicity,,Comedy,,,,1996,
720,Wallace & Gromit: The Best of Aardman Animation,,Adventure,Animation,Comedy,,1996,
722,"Haunted World of Edward D. Wood Jr., The",,Documentary,,,,1996,
724,"Craft, The",,Drama,Fantasy,Horror|Thriller,,1996,
725,"Great White Hype, The",,Comedy,,,,1996,
726,Last Dance,,Drama,,,,1996,
728,Cold Comfort Farm,,Comedy,,,,1995,
731,Heaven's Prisoners,,Crime,Thriller,,,1996,
732,Original Gangstas,,Crime,,,,1996,
733,"Rock, The",,Action,Adventure,Thriller,,1996,
735,Cemetery Man (Dellamorte Dellamore),,Horror,,,,1994,
736,Twister,,Action,Adventure,Romance|Thriller,,1996,
737,Barb Wire,,Action,Sci-Fi,,,1996,
741,Ghost in the Shell (Kôkaku kidôtai),,Animation,Sci-Fi,,,1995,
742,Thinner,,Horror,Thriller,,,1996,
743,Spy Hard,,Comedy,,,,1996,
745,Wallace & Gromit: A Close Shave,,Animation,Children,Comedy,,1995,
746,Force of Evil,,Film-Noir,,,,1948,
747,"Stupids, The",,Comedy,,,,1996,
748,"Arrival, The",,Action,Sci-Fi,Thriller,,1996,
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,Comedy,War,,Stanley Kubrick,1964,"https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
753,"Month by the Lake, A",,Comedy,Drama,Romance,,1995,
754,Gold Diggers: The Secret of Bear Mountain,,Adventure,Children,,,1995,
755,Kim,,Children,Drama,,,1950,
757,Ashes of Time (Dung che sai duk),,Drama,,,,1994,
759,Maya Lin: A Strong Clear Vision,,Documentary,,,,1994,
760,Stalingrad,,Drama,War,,,1993,
761,"Phantom, The",,Action,Adventure,,,1996,
762,Striptease,,Comedy,Crime,,,1996,
764,Heavy,,Drama,Romance,,,1995,
765,Jack,,Comedy,Drama,,,1996,
766,I Shot Andy Warhol,,Drama,,,,1996,
767,"Grass Harp, The",,Comedy,Drama,,,1995,
769,Marlene Dietrich: Shadow and Light,,Documentary,,,,1996,
778,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",Comedy,Crime,Drama,Danny Boyle,1996,"https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
779,'Til There Was You,,Drama,Romance,,,1997,
780,Independence Day (a.k.a. ID4),,Action,Adventure,Sci-Fi|Thriller,,1996,
781,Stealing Beauty,,Drama,,,,1996,
782,"Fan, The",,Drama,Thriller,,,1996,
783,"Hunchback of Notre Dame, The",,Animation,Children,Drama|Musical|Romance,,1996,
784,"Cable Guy, The",,Comedy,Thriller,,,1996,
785,Kingpin,,Comedy,,,,1996,
786,Eraser,,Action,Drama,Thriller,,1996,
788,"Nutty Professor, The",,Comedy,Fantasy,Romance|Sci-Fi,,1996,
798,Daylight,,Action,Adventure,Drama|Thriller,,1996,
799,"Frighteners, The",,Comedy,Horror,Thriller,,1996,
800,Lone Star,,Drama,Mystery,Western,,1996,
801,Harriet the Spy,,Children,Comedy,,,1996,
802,Phenomenon,,Drama,Romance,,,1996,
803,Walking and Talking,,Comedy,Drama,Romance,,1996,
804,She's the One,,Comedy,Romance,,,1996,
805,"Time to Kill, A",,Drama,Thriller,,,1996,
806,American Buffalo,,Crime,Drama,,,1996,
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)",,Comedy,Romance,,,1995,
808,Alaska,,Adventure,Children,,,1996,
809,Fled,,Action,Adventure,,,1996,
810,Kazaam,,Children,Comedy,Fantasy,,1996,
813,Larger Than Life,,Comedy,,,,1996,
818,"Very Brady Sequel, A",,Comedy,,,,1996,
823,"Collector, The (La collectionneuse)",,Drama,,,,1967,
824,Kaspar Hauser,,Drama,Mystery,,,1993,
827,"Convent, The (O Convento)",,Drama,,,,1995,
828,"Adventures of Pinocchio, The",,Adventure,Children,,,1996,
829,Joe's Apartment,,Comedy,Fantasy,Musical,,1996,
830,"First Wives Club, The",,Comedy,,,,1996,
831,Stonewall,,Drama,,,,1995,
832,Ransom,,Crime,Thriller,,,1996,
833,High School High,,Comedy,,,,1996,
